season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2017-18,Grant Hanley,DEF,Norwich,0,0,0,0,0.0,292,59,0,0,0.0,0.0,2017-09-24T15:00:00Z,0,3,Brighton,0,0,0,0,6,0,52972,0.0,1.0,0.0,0,-9592,80,9672,40,False,0,6
2017-18,Gylfi Sigurdsson,MID,Everton,0,0,7,0,33.9,359,52,1,0,5.3,3.4,2017-09-23T14:00:00Z,90,2,Bournemouth,0,0,0,0,6,0,207198,1.0,2.0,16.0,2,-16461,17368,33829,83,True,0,6
2017-18,Hal Robson-Kanu,FWD,West Brom,0,0,6,0,3.0,436,60,1,0,0.9,2.4,2017-09-25T19:00:00Z,63,1,Arsenal,0,0,0,0,6,0,22949,0.0,2.0,4.0,2,248,2770,2522,49,False,0,6
2017-18,Harry Arter,MID,Bournemouth,0,0,0,0,0.0,39,52,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,7,Everton,0,0,0,0,6,0,33722,1.0,2.0,0.0,0,-2439,896,3335,49,False,0,6
2017-18,Harry Kane,FWD,Tottenham,0,3,45,0,3.4,394,58,2,2,14.5,63.4,2017-09-23T11:30:00Z,88,20,West Ham,0,0,0,0,6,0,1365449,3.0,2.0,78.0,13,-149834,46765,196599,125,False,0,6
2017-18,Harry Maguire,DEF,Leicester,1,1,30,0,11.2,198,53,3,0,5.7,43.8,2017-09-23T16:30:00Z,90,10,Liverpool,0,0,0,0,6,0,336325,3.0,2.0,2.0,5,-17326,13071,30397,51,True,0,6
2017-18,Harry Souttar,DEF,Stoke City,0,0,0,0,0.0,550,56,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,5,Chelsea,0,0,0,0,6,0,0,4.0,0.0,0.0,0,0,0,0,40,True,0,6
2017-18,Harry Winks,MID,Tottenham,0,0,4,0,3.5,391,58,1,0,0.9,5.6,2017-09-23T11:30:00Z,17,20,West Ham,0,0,0,0,6,0,3669,3.0,2.0,0.0,1,-260,136,396,48,False,0,6
2017-18,Heung-Min Son,MID,Tottenham,0,0,0,0,0.0,390,58,0,0,0.0,0.0,2017-09-23T11:30:00Z,0,20,West Ham,0,0,0,0,6,0,58830,3.0,2.0,0.0,0,1777,10527,8750,80,False,0,6
2017-18,Hugo Lloris,GK,Tottenham,0,0,14,0,0.0,375,58,2,0,2.2,22.2,2017-09-23T11:30:00Z,90,20,West Ham,0,0,0,0,6,2,654310,3.0,2.0,0.0,1,-10956,11189,22145,55,False,0,6
2017-18,Héctor Bellerín,DEF,Arsenal,0,2,31,1,17.7,7,60,0,0,6.0,16.0,2017-09-25T19:00:00Z,90,19,West Brom,0,0,0,0,6,0,510414,0.0,2.0,26.0,8,-6473,19090,25563,59,True,0,6
2017-18,Idrissa Gueye,MID,Everton,0,0,21,0,10.7,155,52,1,0,2.8,17.4,2017-09-23T14:00:00Z,90,2,Bournemouth,0,0,0,0,6,0,57320,1.0,2.0,0.0,2,-1497,2829,4326,50,True,0,6
2017-18,Ilkay Gündogan,MID,Man City,0,0,0,0,0.0,253,54,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,6,Crystal Palace,0,0,0,0,6,0,13795,0.0,5.0,0.0,0,-710,1994,2704,54,True,0,6
2017-18,Isaac Hayden,MID,Newcastle,0,0,10,0,6.6,496,59,1,0,2.5,14.4,2017-09-24T15:00:00Z,67,3,Brighton,0,0,0,0,6,0,13812,0.0,1.0,4.0,2,-141,1326,1467,45,False,0,6
2017-18,Islam Slimani,FWD,Leicester,0,0,2,0,0.0,212,53,0,0,0.0,0.0,2017-09-23T16:30:00Z,10,10,Liverpool,0,0,0,0,6,0,15950,3.0,2.0,0.0,1,269,2007,1738,68,True,0,6
2017-18,Jack Butland,GK,Stoke City,0,0,10,0,0.0,328,56,4,0,0.3,2.6,2017-09-23T14:00:00Z,90,5,Chelsea,0,0,0,0,6,0,197909,4.0,0.0,0.0,0,-8807,3757,12564,50,True,0,6
2017-18,Jack Colback,MID,Newcastle,0,0,0,0,0.0,299,59,0,0,0.0,0.0,2017-09-24T15:00:00Z,0,3,Brighton,0,0,0,0,6,0,36292,0.0,1.0,0.0,0,-2246,1954,4200,44,False,0,6
2017-18,Jack Cork,MID,Burnley,0,0,9,1,3.7,90,51,0,0,2.4,20.4,2017-09-23T14:00:00Z,90,8,Huddersfield,0,0,0,0,6,0,190681,0.0,0.0,0.0,2,-260,15416,15676,45,True,1,6
2017-18,Jack Stephens,DEF,Southampton,0,0,0,0,0.0,313,55,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,12,Man Utd,0,0,0,0,6,0,24742,1.0,0.0,0.0,0,-12585,276,12861,49,True,0,6
2017-18,Jack Wilshere,MID,Arsenal,0,0,0,0,0.0,24,60,0,0,0.0,0.0,2017-09-25T19:00:00Z,0,19,West Brom,0,0,0,0,6,0,3138,0.0,2.0,0.0,0,468,738,270,54,True,0,6
2017-18,Jacob Murphy,MID,Newcastle,0,0,0,0,0.0,478,59,0,0,0.0,0.0,2017-09-24T15:00:00Z,0,3,Brighton,0,0,0,0,6,0,5249,0.0,1.0,0.0,0,-859,79,938,52,False,0,6
2017-18,Jairo Riedewald,MID,Crystal Palace,0,0,0,0,0.0,482,54,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,11,Man City,0,0,0,0,6,0,8123,0.0,5.0,0.0,0,-1132,19,1151,49,False,0,6
2017-18,Jake Livermore,MID,West Brom,0,0,4,0,1.1,426,60,1,0,0.8,1.0,2017-09-25T19:00:00Z,62,1,Arsenal,0,0,0,0,6,0,10649,0.0,2.0,6.0,2,-2568,90,2658,50,False,0,6
2017-18,Jamaal Lascelles,DEF,Newcastle,0,0,6,0,1.3,290,59,1,0,4.1,18.2,2017-09-24T15:00:00Z,90,3,Brighton,0,0,0,0,6,0,482195,0.0,1.0,21.0,1,330388,351437,21049,46,False,1,6
2017-18,James McArthur,MID,Crystal Palace,0,0,0,0,0.0,127,54,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,11,Man City,0,0,0,0,6,0,138323,0.0,5.0,0.0,0,-12248,2352,14600,44,False,0,6
2017-18,James McCarthy,MID,Everton,0,0,0,0,0.0,150,52,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,2,Bournemouth,0,0,0,0,6,0,1379,1.0,2.0,0.0,0,-90,16,106,49,True,0,6
2017-18,James Milner,MID,Liverpool,0,0,4,0,0.3,222,53,0,0,0.5,4.6,2017-09-23T16:30:00Z,16,9,Leicester,0,0,0,0,6,0,184925,3.0,2.0,0.0,1,-22259,818,23077,63,False,0,6
2017-18,James Tarkowski,DEF,Burnley,0,0,20,1,0.1,79,51,0,0,1.4,11.8,2017-09-23T14:00:00Z,90,8,Huddersfield,0,0,0,0,6,0,14771,0.0,0.0,2.0,5,7760,9078,1318,45,True,1,6
2017-18,James Tomkins,DEF,Crystal Palace,0,0,0,0,0.0,117,54,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,11,Man City,0,0,0,0,6,0,34763,0.0,5.0,0.0,0,-4764,222,4986,44,False,0,6
2017-18,James Ward-Prowse,MID,Southampton,0,0,2,0,5.1,317,55,0,0,0.5,0.2,2017-09-23T14:00:00Z,7,12,Man Utd,0,0,0,0,6,0,49147,1.0,0.0,0.0,1,-12011,287,12298,53,True,0,6
2017-18,Jamie Vardy,FWD,Leicester,0,0,17,0,11.4,209,53,3,1,16.8,44.2,2017-09-23T16:30:00Z,90,10,Liverpool,0,1,0,0,6,0,536636,3.0,2.0,112.0,3,-40218,65017,105235,85,True,1,6
2017-18,Jan Bednarek,DEF,Southampton,0,0,0,0,0.0,315,55,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,12,Man Utd,0,0,0,0,6,0,6512,1.0,0.0,0.0,0,-583,128,711,43,True,0,6
2017-18,Javier Manquillo,DEF,Newcastle,0,0,0,0,0.0,477,59,0,0,0.0,0.0,2017-09-24T15:00:00Z,0,3,Brighton,0,0,0,0,6,0,52953,0.0,1.0,0.0,0,-6195,1733,7928,45,False,0,6
2017-18,Jay Rodriguez,FWD,West Brom,0,0,7,0,2.5,437,60,2,0,7.8,11.4,2017-09-25T19:00:00Z,90,1,Arsenal,0,0,0,0,6,0,67329,0.0,2.0,64.0,2,-16751,3820,20571,58,False,0,6
2017-18,Jeffrey Schlupp,MID,Crystal Palace,0,0,4,0,11.4,123,54,5,0,4.6,14.4,2017-09-23T14:00:00Z,90,11,Man City,0,0,0,0,6,0,10440,0.0,5.0,20.0,-1,-756,237,993,48,False,1,6
2017-18,Jeff Hendrick,MID,Burnley,0,0,7,1,12.5,86,51,0,0,1.7,4.6,2017-09-23T14:00:00Z,73,8,Huddersfield,0,0,0,0,6,0,4831,0.0,0.0,0.0,3,-404,69,473,54,True,0,6
2017-18,Jesse Lingard,MID,Man Utd,0,0,0,0,0.0,279,55,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,14,Southampton,0,0,0,0,6,0,15301,1.0,0.0,0.0,0,-87,1128,1215,59,False,0,6
2017-18,Joel Matip,DEF,Liverpool,0,0,8,0,0.2,219,53,2,0,1.6,14.2,2017-09-23T16:30:00Z,90,9,Leicester,0,0,0,0,6,0,137672,3.0,2.0,2.0,0,-20395,2484,22879,55,False,1,6
2017-18,Joel Robles,GK,Everton,0,0,0,0,0.0,136,52,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,2,Bournemouth,0,0,0,0,6,0,11035,1.0,2.0,0.0,0,-522,93,615,44,True,0,6
2017-18,Joel Ward,DEF,Crystal Palace,0,0,0,0,0.0,119,54,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,11,Man City,0,0,0,0,6,0,15665,0.0,5.0,0.0,0,-2313,108,2421,49,False,0,6
2017-18,Joe Hart,GK,West Ham,0,0,13,0,0.0,479,58,3,0,1.4,14.4,2017-09-23T11:30:00Z,90,17,Spurs,0,0,0,0,6,2,467295,3.0,2.0,0.0,1,-22668,6294,28962,45,True,0,6
2017-18,Joe Lolley,MID,Huddersfield,0,0,0,0,0.0,176,51,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,4,Burnley,0,0,0,0,6,0,3960,0.0,0.0,0.0,0,43,516,473,44,False,0,6
2017-18,Johann Berg Gudmundsson,MID,Burnley,0,0,2,0,0.1,84,51,0,0,0.0,0.0,2017-09-23T14:00:00Z,13,8,Huddersfield,0,0,0,0,6,0,3992,0.0,0.0,0.0,1,-151,222,373,50,True,0,6
2017-18,John Stones,DEF,Man City,0,0,24,1,1.8,242,54,0,0,2.4,16.0,2017-09-23T14:00:00Z,69,6,Crystal Palace,0,0,0,0,6,0,336528,0.0,5.0,6.0,6,50673,67360,16687,55,True,0,6
2017-18,Jonas Lössl,GK,Huddersfield,0,0,26,1,0.0,163,51,0,0,2.0,19.8,2017-09-23T14:00:00Z,90,4,Burnley,0,0,0,0,6,3,442746,0.0,0.0,0.0,7,-8672,15528,24200,46,False,0,6
2017-18,Jonathan Leko,MID,Bristol City,0,0,0,0,0.0,431,60,0,0,0.0,0.0,2017-09-25T19:00:00Z,0,1,Arsenal,0,0,0,0,6,0,3008,0.0,2.0,0.0,0,-379,9,388,45,False,0,6
2017-18,Jonjoe Kenny,DEF,Everton,0,0,10,0,14.5,145,52,0,0,2.4,9.2,2017-09-23T14:00:00Z,14,2,Bournemouth,0,0,0,0,6,0,6367,1.0,2.0,0.0,1,-294,182,476,44,True,0,6
2017-18,Jonjo Shelvey,MID,Newcastle,0,0,1,0,3.9,296,59,0,0,1.3,0.0,2017-09-24T15:00:00Z,22,3,Brighton,0,0,0,0,6,0,26711,0.0,1.0,11.0,1,-3242,490,3732,53,False,0,6
2017-18,Jonny Evans,DEF,West Brom,0,0,5,0,0.7,423,60,2,0,0.9,8.0,2017-09-25T19:00:00Z,90,1,Arsenal,0,0,0,0,6,0,39531,0.0,2.0,0.0,0,1956,4225,2269,49,False,1,6
2017-18,Jordan Ayew,FWD,Swansea,0,0,8,0,7.6,373,57,2,0,2.4,8.2,2017-09-23T14:00:00Z,90,18,Watford,0,0,0,0,6,0,157507,2.0,1.0,8.0,2,27878,47021,19143,50,True,0,6
2017-18,Jordan Henderson,MID,Liverpool,0,2,44,0,35.5,225,53,2,1,11.3,58.0,2017-09-23T16:30:00Z,90,9,Leicester,0,0,0,0,6,0,81464,3.0,2.0,19.0,9,-8641,3519,12160,55,False,0,6
2017-18,Jordan Pickford,GK,Everton,0,0,16,0,10.0,135,52,1,0,3.1,20.8,2017-09-23T14:00:00Z,90,2,Bournemouth,0,0,0,0,6,3,450505,1.0,2.0,0.0,3,-18246,11936,30182,50,True,0,6
2017-18,Joseph Gomez,DEF,Liverpool,0,0,10,0,10.3,218,53,2,0,3.2,21.6,2017-09-23T16:30:00Z,90,9,Leicester,0,0,0,0,6,0,103493,3.0,2.0,0.0,1,-13784,6083,19867,45,False,0,6
2017-18,Joshua King,FWD,Bournemouth,0,1,23,0,28.3,51,52,1,1,8.7,40.0,2017-09-23T14:00:00Z,78,7,Everton,0,0,0,0,6,0,111832,1.0,2.0,19.0,7,-23783,3297,27080,72,False,0,6
2017-18,Juan Foyth,DEF,Tottenham,0,0,0,0,0.0,534,58,0,0,0.0,0.0,2017-09-23T11:30:00Z,0,20,West Ham,0,0,0,0,6,0,483,3.0,2.0,0.0,0,18,99,81,45,False,0,6
2017-18,Juan Mata,MID,Man Utd,0,0,6,1,21.9,274,55,0,0,3.2,3.6,2017-09-23T14:00:00Z,61,14,Southampton,0,0,0,0,6,0,138372,1.0,0.0,6.0,3,-6403,7625,14028,70,False,0,6
2017-18,Junior Stanislas,MID,Bournemouth,0,0,12,0,24.3,42,52,2,0,5.9,20.0,2017-09-23T14:00:00Z,90,7,Everton,0,0,0,0,6,0,3263,1.0,2.0,15.0,1,-62,108,170,59,False,1,6
2017-18,Karl Darlow,GK,Newcastle,0,0,0,0,0.0,287,59,0,0,0.0,0.0,2017-09-24T15:00:00Z,0,3,Brighton,0,0,0,0,6,0,10282,0.0,1.0,0.0,0,-1133,64,1197,44,False,0,6
2017-18,Kasper Schmeichel,GK,Leicester,0,0,14,0,0.0,189,53,3,0,2.4,23.6,2017-09-23T16:30:00Z,90,10,Liverpool,0,0,0,0,6,3,216244,3.0,2.0,0.0,2,-6820,5601,12421,50,True,0,6
2017-18,Kelechi Iheanacho,FWD,Leicester,0,0,3,0,1.0,258,53,0,0,0.1,0.0,2017-09-23T16:30:00Z,16,10,Liverpool,0,0,0,0,6,0,48647,3.0,2.0,0.0,1,-5013,1532,6545,68,True,0,6
2017-18,Kevin De Bruyne,MID,Man City,0,0,14,1,48.8,252,54,0,0,7.1,18.0,2017-09-23T14:00:00Z,90,6,Crystal Palace,0,0,0,0,6,0,969496,0.0,5.0,4.0,3,25061,93069,68008,100,True,0,6
2017-18,Kevin Long,DEF,Burnley,0,0,0,0,0.0,80,51,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,8,Huddersfield,0,0,0,0,6,0,122658,0.0,0.0,0.0,0,-7226,3073,10299,40,True,0,6
2017-18,Kieran Gibbs,DEF,West Brom,0,0,10,0,18.9,8,60,2,0,4.2,20.2,2017-09-25T19:00:00Z,90,1,Arsenal,0,0,0,0,6,0,15809,0.0,2.0,3.0,1,787,2020,1233,50,False,0,6
2017-18,Kieran Trippier,DEF,Tottenham,0,0,6,0,0.4,382,58,1,0,0.6,6.0,2017-09-23T11:30:00Z,12,20,West Ham,0,0,0,0,6,0,164627,3.0,2.0,0.0,1,20689,34797,14108,54,False,0,6
2017-18,Kurt Zouma,DEF,Stoke City,0,0,0,0,0.0,99,56,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,5,Chelsea,0,0,0,0,6,0,135621,4.0,0.0,0.0,0,-20344,1634,21978,55,True,0,6
2017-18,Kyle Bartley,DEF,Swansea,0,0,0,0,0.0,485,57,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,18,Watford,0,0,0,0,6,0,3808,2.0,1.0,0.0,0,-434,29,463,44,True,0,6
2017-18,Kyle Walker,DEF,Man City,0,0,27,1,6.7,379,54,0,0,2.3,6.6,2017-09-23T14:00:00Z,90,6,Crystal Palace,0,0,0,0,6,0,688873,0.0,5.0,10.0,6,52033,71126,19093,65,True,0,6
2017-18,Kyle Walker-Peters,DEF,Tottenham,0,0,0,0,0.0,498,58,0,0,0.0,0.0,2017-09-23T11:30:00Z,0,20,West Ham,0,0,0,0,6,0,62430,3.0,2.0,0.0,0,-8102,2827,10929,43,False,0,6
2017-18,Lee Grant,GK,Stoke City,0,0,0,0,0.0,329,56,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,5,Chelsea,0,0,0,0,6,0,19337,4.0,0.0,0.0,0,-1670,113,1783,44,True,0,6
2017-18,Lewis Cook,MID,Bournemouth,0,0,0,0,0.0,46,52,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,7,Everton,0,0,0,0,6,0,41155,1.0,2.0,0.0,0,-1132,2505,3637,44,False,0,6
2017-18,Lewis Dunk,DEF,Brighton,0,0,26,1,3.4,55,59,0,0,2.8,24.6,2017-09-24T15:00:00Z,90,13,Newcastle,0,0,0,0,6,0,61526,0.0,1.0,0.0,6,-5582,1224,6806,45,True,0,6
2017-18,Loris Karius,GK,Liverpool,0,0,0,0,0.0,214,53,0,0,0.0,0.0,2017-09-23T16:30:00Z,0,9,Leicester,0,0,0,0,6,0,8665,3.0,2.0,0.0,0,-381,159,540,49,False,0,6
2017-18,Lukasz Fabianski,GK,Swansea,0,0,11,0,0.0,350,57,2,0,1.3,13.4,2017-09-23T14:00:00Z,90,18,Watford,0,0,0,0,6,2,368750,2.0,1.0,0.0,1,137229,148280,11051,45,True,0,6
2017-18,Luka Milivojevic,MID,Crystal Palace,0,0,13,0,0.8,132,54,5,0,2.1,20.6,2017-09-23T14:00:00Z,90,11,Man City,0,0,0,0,6,0,22365,0.0,5.0,0.0,2,-5912,414,6326,47,False,0,6
2017-18,Luke Shaw,DEF,Man Utd,0,0,0,0,0.0,265,55,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,14,Southampton,0,0,0,0,6,0,4040,1.0,0.0,0.0,0,123,338,215,49,False,0,6
2017-18,Lys Mousset,FWD,Bournemouth,0,0,3,0,1.3,50,52,0,0,0.5,0.0,2017-09-23T14:00:00Z,7,7,Everton,0,0,0,0,6,0,6171,1.0,2.0,4.0,1,-223,412,635,49,False,0,6
2017-18,Mamadou Sakho,DEF,Crystal Palace,0,0,11,0,0.3,221,54,5,0,1.0,9.8,2017-09-23T14:00:00Z,90,11,Man City,0,0,0,0,6,0,6558,0.0,5.0,0.0,0,458,987,529,49,False,0,6
2017-18,Manuel Lanzini,MID,West Ham,0,0,0,0,0.0,453,58,0,0,0.0,0.0,2017-09-23T11:30:00Z,0,17,Spurs,0,0,0,0,6,0,28948,3.0,2.0,0.0,0,-3860,132,3992,68,True,0,6
2017-18,Marcos Alonso,DEF,Chelsea,0,0,6,0,1.5,100,56,0,0,1.6,14.8,2017-09-23T14:00:00Z,58,15,Stoke,0,0,0,0,6,0,1072176,4.0,0.0,0.0,0,-13089,49921,63010,71,False,1,6
2017-18,Marcos Rojo,DEF,Man Utd,0,0,0,0,0.0,266,55,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,14,Southampton,0,0,0,0,6,0,1726,1.0,0.0,0.0,0,-66,25,91,54,False,0,6
2017-18,Marcus Rashford,MID,Man Utd,0,0,8,1,6.2,284,55,0,0,3.6,6.6,2017-09-23T14:00:00Z,90,14,Southampton,0,0,0,0,6,0,375736,1.0,0.0,23.0,2,37015,74536,37521,75,False,0,6
2017-18,Marc Albrighton,MID,Leicester,0,0,7,0,39.4,200,53,3,0,5.0,10.8,2017-09-23T16:30:00Z,79,10,Liverpool,0,0,0,0,6,0,116992,3.0,2.0,0.0,1,-14033,2510,16543,55,True,1,6
2017-18,Mario Lemina,MID,Southampton,0,0,20,0,25.3,500,55,1,0,5.7,24.6,2017-09-23T14:00:00Z,90,12,Man Utd,0,0,0,0,6,0,11017,1.0,0.0,7.0,2,3469,4757,1288,50,True,0,6
2017-18,Mark Noble,MID,West Ham,0,0,20,0,16.9,450,58,3,0,3.4,15.8,2017-09-23T11:30:00Z,90,17,Spurs,0,0,0,0,6,0,9946,3.0,2.0,1.0,2,-1492,103,1595,55,True,0,6
2017-18,Martin Kelly,DEF,Crystal Palace,0,0,0,0,0.0,120,54,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,11,Man City,0,0,0,0,6,0,9314,0.0,5.0,0.0,0,-768,108,876,43,False,0,6
2017-18,Mason Holgate,DEF,Everton,0,0,13,0,10.6,144,52,1,0,8.2,20.8,2017-09-23T14:00:00Z,90,2,Bournemouth,0,0,0,0,6,0,48661,1.0,2.0,51.0,2,-5366,1500,6866,44,True,0,6
2017-18,Mathew Ryan,GK,Brighton,0,2,31,1,0.0,54,59,0,0,3.4,34.0,2017-09-24T15:00:00Z,90,13,Newcastle,0,0,0,0,6,5,31128,0.0,1.0,0.0,9,-1184,706,1890,45,True,0,6
2017-18,Mathias Jorgensen,DEF,Huddersfield,0,2,28,1,0.0,171,51,0,0,1.8,18.4,2017-09-23T14:00:00Z,90,4,Burnley,0,0,0,0,6,0,468775,0.0,0.0,0.0,8,-28159,8689,36848,46,False,0,6
2017-18,Matthew Lowton,DEF,Burnley,0,0,25,1,2.4,76,51,0,0,1.9,16.2,2017-09-23T14:00:00Z,90,8,Huddersfield,0,0,0,0,6,0,54977,0.0,0.0,0.0,6,1021,4144,3123,45,True,0,6
2017-18,Matty James,MID,Leicester,0,0,0,0,0.0,474,53,0,0,0.0,0.0,2017-09-23T16:30:00Z,0,10,Liverpool,0,0,0,0,6,0,20069,3.0,2.0,0.0,0,-4146,165,4311,45,True,0,6
2017-18,Matt Phillips,MID,West Brom,0,0,1,0,0.3,432,60,0,0,0.1,0.6,2017-09-25T19:00:00Z,16,1,Arsenal,0,0,0,0,6,0,96131,0.0,2.0,0.0,1,-24912,2027,26939,60,False,0,6
2017-18,Matt Ritchie,MID,Newcastle,0,0,18,0,47.1,295,59,1,0,8.3,19.8,2017-09-24T15:00:00Z,90,3,Brighton,0,0,0,0,6,0,304259,0.0,1.0,16.0,2,160592,179688,19096,60,False,0,6
2017-18,Matt Targett,DEF,Southampton,0,0,0,0,0.0,309,55,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,12,Man Utd,0,0,0,0,6,0,4900,1.0,0.0,0.0,0,-524,77,601,43,True,0,6
2017-18,Mesut Özil,MID,Arsenal,0,0,3,0,1.8,16,60,0,0,0.4,2.2,2017-09-25T19:00:00Z,7,19,West Brom,0,0,0,0,6,0,94857,0.0,2.0,0.0,1,-21429,1426,22855,94,True,0,6
2017-18,Michael Keane,DEF,Everton,0,0,0,0,0.0,146,52,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,2,Bournemouth,0,0,0,0,6,0,561130,1.0,2.0,0.0,0,-46018,11509,57527,55,True,0,6
2017-18,Michail Antonio,FWD,West Ham,0,0,6,0,14.8,454,58,0,0,2.0,5.0,2017-09-23T11:30:00Z,27,17,Spurs,0,0,0,0,6,0,33856,3.0,2.0,0.0,1,-5167,3900,9067,75,True,0,6
2017-18,Michy Batshuayi,FWD,Chelsea,0,0,0,0,0.0,113,56,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,15,Stoke,0,0,0,0,6,0,25298,4.0,0.0,0.0,0,-1385,1314,2699,81,False,0,6
2017-18,Mohamed Elneny,MID,Arsenal,0,0,15,1,31.7,22,60,0,0,6.2,8.6,2017-09-25T19:00:00Z,90,19,West Brom,0,0,0,0,6,0,146882,0.0,2.0,22.0,3,-14184,3687,17871,45,True,0,6
2017-18,Mohamed Salah,MID,Liverpool,0,0,20,0,15.9,234,53,2,1,13.0,35.4,2017-09-23T16:30:00Z,90,9,Leicester,0,0,0,0,6,0,1749987,3.0,2.0,79.0,7,137514,193538,56024,92,False,0,6
2017-18,Moussa Sissoko,MID,Tottenham,0,0,11,0,14.4,393,58,1,0,2.3,8.4,2017-09-23T11:30:00Z,77,20,West Ham,0,0,0,0,6,0,16151,3.0,2.0,0.0,2,99,1331,1232,54,False,0,6
2017-18,N'Golo Kanté,MID,Chelsea,0,0,19,1,20.3,111,56,0,0,4.1,20.2,2017-09-23T14:00:00Z,90,15,Stoke,0,0,0,0,6,0,1034553,4.0,0.0,0.0,2,74883,118029,43146,51,False,1,6
2017-18,Nampalys Mendy,MID,OGC Nice,0,0,0,0,0.0,205,53,0,0,0.0,0.0,2017-09-23T16:30:00Z,0,10,Liverpool,0,0,0,0,6,0,3067,3.0,2.0,0.0,0,-386,18,404,45,True,0,6
2017-18,Nathaniel Chalobah,MID,Watford,0,0,0,0,0.0,112,57,0,0,0.0,0.0,2017-09-23T14:00:00Z,0,16,Swansea,0,0,0,0,6,0,167724,2.0,1.0,0.0,0,6047,19887,13840,45,False,0,6
2017-18,Nathaniel Clyne,DEF,Liverpool,0,0,0,0,0.0,217,53,0,0,0.0,0.0,2017-09-23T16:30:00Z,0,9,Leicester,0,0,0,0,6,0,17473,3.0,2.0,0.0,0,-2079,43,2122,54,False,0,6
